,Location type,ParentLocation,PM25 Value,Average PM25
5614,Country,Americas,8.52,23.53843492063492
5615,Country,Western Pacific,8.53,23.53843492063492
5616,Country,Americas,8.62,23.53843492063492
5617,Country,Americas,8.63,23.53843492063492
5618,Country,Americas,8.63,23.53843492063492
5619,Country,Europe,8.63,23.53843492063492
5620,Country,Western Pacific,8.64,23.53843492063492
5621,Country,Europe,8.66,23.53843492063492
5622,Country,Western Pacific,8.72,23.53843492063492
5623,Country,Western Pacific,8.72,23.53843492063492
5624,Country,Europe,8.74,23.53843492063492
5625,Country,Western Pacific,8.79,23.53843492063492
5626,Country,Europe,8.81,23.53843492063492
5627,Country,Americas,8.95,23.53843492063492
5628,Country,Eastern Mediterranean,82.36,23.53843492063492
5629,Country,Americas,9.0,23.53843492063492
5630,Country,Western Pacific,9.03,23.53843492063492
5631,Country,Europe,9.04,23.53843492063492
5632,Country,Americas,9.06,23.53843492063492
5633,Country,Americas,9.06,23.53843492063492
5634,Country,Europe,9.07,23.53843492063492
5635,Country,Americas,9.1,23.53843492063492
5636,Country,Americas,9.13,23.53843492063492
5637,Country,Western Pacific,9.18,23.53843492063492
5638,Country,Americas,9.23,23.53843492063492
5639,Country,Europe,9.27,23.53843492063492
5640,Country,Americas,9.28,23.53843492063492
5641,Country,Europe,9.28,23.53843492063492
5642,Country,Europe,9.29,23.53843492063492
5643,Country,Americas,9.33,23.53843492063492
5644,Country,Europe,9.35,23.53843492063492
5645,Country,Americas,9.36,23.53843492063492
5646,Country,Europe,9.42,23.53843492063492
5647,Country,Americas,9.49,23.53843492063492
5648,Country,Europe,9.49,23.53843492063492
5649,Country,Americas,9.52,23.53843492063492
5650,Country,Americas,9.55,23.53843492063492
5651,Country,Americas,9.55,23.53843492063492
5652,Country,Americas,9.56,23.53843492063492
5653,Country,Americas,9.64,23.53843492063492
5654,Country,Americas,9.64,23.53843492063492
5655,Country,Americas,9.67,23.53843492063492
5656,Country,Europe,9.73,23.53843492063492
5657,Country,Europe,9.73,23.53843492063492
5658,Country,Europe,9.77,23.53843492063492
5659,Country,Americas,9.92,23.53843492063492
5660,Country,Americas,9.92,23.53843492063492
5661,Country,Americas,9.95,23.53843492063492
5662,Country,Europe,9.97,23.53843492063492
5663,Country,Europe,9.97,23.53843492063492
5664,Country,Europe,9.97,23.53843492063492
5665,Country,Europe,9.97,23.53843492063492
5666,Country,Africa,9.98,23.53843492063492
5667,Country,Americas,9.99,23.53843492063492
5668,Country,Americas,9.99,23.53843492063492
5669,Country,Eastern Mediterranean,91.92,23.53843492063492
5670,Country,Europe,10.01,23.53843492063492
5671,Country,Europe,10.03,23.53843492063492
5672,Country,Africa,10.05,23.53843492063492
5673,Country,Americas,10.09,23.53843492063492
5674,Country,Europe,10.15,23.53843492063492
5675,Country,Americas,10.19,23.53843492063492
5676,Country,Americas,10.19,23.53843492063492
5677,Country,Americas,10.2,23.53843492063492
5678,Country,Americas,10.21,23.53843492063492
5679,Country,Americas,10.25,23.53843492063492
5680,Country,Americas,10.25,23.53843492063492
5681,Country,Europe,10.33,23.53843492063492
5682,Country,Americas,10.41,23.53843492063492
5683,Country,Europe,10.46,23.53843492063492
5684,Country,Europe,10.49,23.53843492063492
5685,Country,Americas,10.55,23.53843492063492
5686,Country,Europe,10.56,23.53843492063492
5687,Country,Europe,10.56,23.53843492063492
5688,Country,Africa,10.6,23.53843492063492
5689,Country,Africa,10.64,23.53843492063492
5690,Country,Africa,10.64,23.53843492063492
5691,Country,Americas,10.65,23.53843492063492
5692,Country,Europe,10.71,23.53843492063492
5693,Country,Europe,10.74,23.53843492063492
5694,Country,Europe,10.77,23.53843492063492
5695,Country,Europe,10.77,23.53843492063492
5696,Country,Europe,10.77,23.53843492063492
5697,Country,Europe,10.83,23.53843492063492
5698,Country,Europe,10.91,23.53843492063492
5699,Country,Europe,10.91,23.53843492063492
5700,Country,Europe,10.94,23.53843492063492
5701,Country,Americas,10.94,23.53843492063492
5702,Country,Europe,10.97,23.53843492063492
5703,Country,Europe,11.03,23.53843492063492
5704,Country,Africa,11.06,23.53843492063492
5705,Country,Europe,11.18,23.53843492063492
5706,Country,Americas,11.2,23.53843492063492
5707,Country,Europe,11.22,23.53843492063492
5708,Country,Europe,11.28,23.53843492063492
5709,Country,Africa,11.33,23.53843492063492
5710,Country,Europe,11.38,23.53843492063492
5711,Country,Americas,11.39,23.53843492063492
5712,Country,Europe,11.46,23.53843492063492
5713,Country,Americas,11.46,23.53843492063492
5714,Country,Europe,11.48,23.53843492063492
5715,Country,Europe,11.49,23.53843492063492
5716,Country,Europe,11.62,23.53843492063492
5717,Country,Europe,11.72,23.53843492063492
5718,Country,Europe,11.72,23.53843492063492
5719,Country,Europe,11.72,23.53843492063492
5720,Country,Europe,11.76,23.53843492063492
5721,Country,Europe,11.77,23.53843492063492
5722,Country,Europe,11.82,23.53843492063492
5723,Country,Europe,11.85,23.53843492063492
5724,Country,Africa,11.85,23.53843492063492
5725,Country,Europe,11.9,23.53843492063492
5726,Country,Western Pacific,11.98,23.53843492063492
5727,Country,Americas,12.0,23.53843492063492
5728,Country,Europe,12.0,23.53843492063492
5729,Country,Americas,12.02,23.53843492063492
5730,Country,Europe,12.09,23.53843492063492
5731,Country,Europe,12.16,23.53843492063492
5732,Country,Europe,12.2,23.53843492063492
5733,Country,Africa,12.27,23.53843492063492
5734,Country,Americas,12.31,23.53843492063492
5735,Country,Eastern Mediterranean,12.32,23.53843492063492
5736,Country,Europe,12.33,23.53843492063492
5737,Country,Africa,12.36,23.53843492063492
5738,Country,Western Pacific,12.41,23.53843492063492
5739,Country,Africa,12.44,23.53843492063492
5740,Country,Americas,12.5,23.53843492063492
5741,Country,Africa,12.51,23.53843492063492
5742,Country,Europe,12.54,23.53843492063492
5743,Country,Africa,12.54,23.53843492063492
5744,Country,Europe,12.57,23.53843492063492
5745,Country,Europe,12.58,23.53843492063492
5746,Country,Africa,12.58,23.53843492063492
5747,Country,Europe,12.59,23.53843492063492
5748,Country,Europe,12.6,23.53843492063492
5749,Country,Europe,12.65,23.53843492063492
5750,Country,Eastern Mediterranean,12.67,23.53843492063492
5751,Country,Americas,12.7,23.53843492063492
5752,Country,Africa,12.81,23.53843492063492
5753,Country,Eastern Mediterranean,12.87,23.53843492063492
5754,Country,Americas,12.93,23.53843492063492
5755,Country,Europe,12.95,23.53843492063492
5756,Country,Western Pacific,12.96,23.53843492063492
5757,Country,Europe,12.99,23.53843492063492
5758,Country,Africa,13.03,23.53843492063492
5759,Country,Europe,13.07,23.53843492063492
5760,Country,Africa,13.1,23.53843492063492
5761,Country,Africa,13.1,23.53843492063492
5762,Country,Americas,13.12,23.53843492063492
5763,Country,Eastern Mediterranean,13.13,23.53843492063492
5764,Country,Americas,13.15,23.53843492063492
5765,Country,Europe,13.2,23.53843492063492
5766,Country,South-East Asia,13.21,23.53843492063492
5767,Country,Americas,13.24,23.53843492063492
5768,Country,Europe,13.27,23.53843492063492
5769,Country,Americas,13.28,23.53843492063492
5770,Country,Eastern Mediterranean,13.31,23.53843492063492
5771,Country,Europe,13.38,23.53843492063492
5772,Country,Western Pacific,13.45,23.53843492063492
5773,Country,Americas,13.45,23.53843492063492
5774,Country,Americas,13.46,23.53843492063492
5775,Country,South-East Asia,13.47,23.53843492063492
5776,Country,Europe,13.51,23.53843492063492
5777,Country,Eastern Mediterranean,13.51,23.53843492063492
5778,Country,Americas,13.57,23.53843492063492
5779,Country,Europe,13.66,23.53843492063492
5780,Country,South-East Asia,13.67,23.53843492063492
5781,Country,Africa,13.67,23.53843492063492
5782,Country,Europe,13.72,23.53843492063492
5783,Country,Africa,13.73,23.53843492063492
5784,Country,Africa,13.74,23.53843492063492
5785,Country,Western Pacific,13.83,23.53843492063492
5786,Country,Europe,13.85,23.53843492063492
5787,Country,Europe,13.95,23.53843492063492
5788,Country,Americas,13.97,23.53843492063492
5789,Country,Europe,13.98,23.53843492063492
5790,Country,Americas,14.02,23.53843492063492
5791,Country,Africa,14.07,23.53843492063492
5792,Country,Africa,14.08,23.53843492063492
5793,Country,Africa,14.12,23.53843492063492
5794,Country,Europe,14.15,23.53843492063492
5795,Country,Western Pacific,14.17,23.53843492063492
5796,Country,Africa,14.17,23.53843492063492
5797,Country,Africa,14.18,23.53843492063492
5798,Country,Africa,14.2,23.53843492063492
5799,Country,Americas,14.22,23.53843492063492
5800,Country,Europe,14.22,23.53843492063492
5801,Country,Europe,14.23,23.53843492063492
5802,Country,South-East Asia,14.24,23.53843492063492
5803,Country,Eastern Mediterranean,14.25,23.53843492063492
5804,Country,Eastern Mediterranean,14.27,23.53843492063492
5805,Country,Europe,14.31,23.53843492063492
5806,Country,Americas,14.32,23.53843492063492
5807,Country,Europe,14.32,23.53843492063492
5808,Country,Americas,14.34,23.53843492063492
5809,Country,Eastern Mediterranean,14.38,23.53843492063492
5810,Country,Europe,14.39,23.53843492063492
5811,Country,Africa,14.4,23.53843492063492
5812,Country,Europe,14.41,23.53843492063492
5813,Country,Europe,14.43,23.53843492063492
5814,Country,Europe,14.47,23.53843492063492
5815,Country,Europe,14.48,23.53843492063492
5816,Country,Africa,14.48,23.53843492063492
5817,Country,Africa,14.51,23.53843492063492
5818,Country,Europe,14.51,23.53843492063492
5819,Country,Americas,14.52,23.53843492063492
5820,Country,Africa,14.53,23.53843492063492
5821,Country,Africa,14.61,23.53843492063492
5822,Country,South-East Asia,14.63,23.53843492063492
5823,Country,Europe,14.74,23.53843492063492
5824,Country,Europe,14.83,23.53843492063492
5825,Country,Europe,14.84,23.53843492063492
5826,Country,Europe,14.85,23.53843492063492
5827,Country,Eastern Mediterranean,14.88,23.53843492063492
5828,Country,Africa,14.9,23.53843492063492
5829,Country,Americas,14.91,23.53843492063492
5830,Country,Europe,14.97,23.53843492063492
5831,Country,Africa,15.0,23.53843492063492
5832,Country,Europe,15.06,23.53843492063492
5833,Country,Europe,15.08,23.53843492063492
5834,Country,Europe,15.1,23.53843492063492
5835,Country,Europe,15.14,23.53843492063492
5836,Country,Americas,15.15,23.53843492063492
5837,Country,Americas,15.16,23.53843492063492
5838,Country,Europe,15.16,23.53843492063492
5839,Country,Americas,15.21,23.53843492063492
5840,Country,Americas,15.23,23.53843492063492
5841,Country,Americas,15.25,23.53843492063492
5842,Country,Americas,15.32,23.53843492063492
5843,Country,Europe,15.35,23.53843492063492
5844,Country,Africa,15.36,23.53843492063492
5845,Country,Africa,15.36,23.53843492063492
5846,Country,Europe,15.43,23.53843492063492
5847,Country,Africa,15.53,23.53843492063492
5848,Country,Europe,15.54,23.53843492063492
5849,Country,Europe,15.57,23.53843492063492
5850,Country,Americas,15.6,23.53843492063492
5851,Country,Americas,15.61,23.53843492063492
5852,Country,Europe,15.63,23.53843492063492
5853,Country,Africa,15.75,23.53843492063492
5854,Country,Europe,15.8,23.53843492063492
5855,Country,Africa,15.83,23.53843492063492
5856,Country,Americas,15.9,23.53843492063492
5857,Country,Europe,15.96,23.53843492063492
5858,Country,Europe,15.99,23.53843492063492
5859,Country,Africa,16.1,23.53843492063492
5860,Country,Europe,16.12,23.53843492063492
5861,Country,Europe,16.12,23.53843492063492
5862,Country,Africa,16.14,23.53843492063492
5863,Country,Africa,16.18,23.53843492063492
5864,Country,Europe,16.27,23.53843492063492
5865,Country,Africa,16.28,23.53843492063492
5866,Country,Africa,16.3,23.53843492063492
5867,Country,Europe,16.45,23.53843492063492
5868,Country,Africa,16.55,23.53843492063492
5869,Country,Africa,16.55,23.53843492063492
5870,Country,Western Pacific,16.58,23.53843492063492
5871,Country,Western Pacific,16.58,23.53843492063492
5872,Country,Western Pacific,16.58,23.53843492063492
5873,Country,Africa,16.58,23.53843492063492
5874,Country,Africa,16.65,23.53843492063492
5875,Country,Europe,16.66,23.53843492063492
5876,Country,Americas,16.89,23.53843492063492
5877,Country,Americas,17.0,23.53843492063492
5878,Country,Americas,17.0,23.53843492063492
5879,Country,Europe,17.03,23.53843492063492
5880,Country,Europe,17.11,23.53843492063492
5881,Country,Europe,17.13,23.53843492063492
5882,Country,Europe,17.15,23.53843492063492
5883,Country,Africa,17.17,23.53843492063492
5884,Country,Europe,17.17,23.53843492063492
5885,Country,Europe,17.17,23.53843492063492
5886,Country,Europe,17.18,23.53843492063492
5887,Country,Europe,17.21,23.53843492063492
5888,Country,Africa,17.24,23.53843492063492
5889,Country,Africa,17.27,23.53843492063492
5890,Country,Europe,17.32,23.53843492063492
5891,Country,Europe,17.41,23.53843492063492
5892,Country,Africa,17.51,23.53843492063492
5893,Country,Africa,17.54,23.53843492063492
5894,Country,Europe,17.55,23.53843492063492
5895,Country,Africa,17.55,23.53843492063492
5896,Country,Americas,17.71,23.53843492063492
5897,Country,Africa,17.72,23.53843492063492
5898,Country,Africa,17.75,23.53843492063492
5899,Country,Americas,17.75,23.53843492063492
5900,Country,Europe,17.91,23.53843492063492
5901,Country,Europe,17.91,23.53843492063492
5902,Country,Europe,17.94,23.53843492063492
5903,Country,Europe,17.97,23.53843492063492
5904,Country,Americas,17.98,23.53843492063492
5905,Country,Europe,17.98,23.53843492063492
5906,Country,Europe,17.99,23.53843492063492
5907,Country,Europe,18.07,23.53843492063492
5908,Country,Americas,18.08,23.53843492063492
5909,Country,Western Pacific,18.08,23.53843492063492
5910,Country,Europe,18.1,23.53843492063492
5911,Country,Americas,18.12,23.53843492063492
5912,Country,Europe,18.14,23.53843492063492
5913,Country,Africa,18.27,23.53843492063492
5914,Country,Africa,18.37,23.53843492063492
5915,Country,Europe,18.44,23.53843492063492
5916,Country,Europe,18.48,23.53843492063492
5917,Country,Americas,18.5,23.53843492063492
5918,Country,Americas,18.5,23.53843492063492
5919,Country,Europe,18.56,23.53843492063492
5920,Country,Europe,18.68,23.53843492063492
5921,Country,Europe,18.69,23.53843492063492
5922,Country,Western Pacific,18.71,23.53843492063492
5923,Country,Africa,18.73,23.53843492063492
5924,Country,Africa,18.73,23.53843492063492
5925,Country,Europe,18.74,23.53843492063492
5926,Country,Africa,18.75,23.53843492063492
5927,Country,Africa,18.78,23.53843492063492
5928,Country,Africa,18.79,23.53843492063492
5929,Country,Africa,18.79,23.53843492063492
5930,Country,Western Pacific,18.82,23.53843492063492
5931,Country,Africa,18.82,23.53843492063492
5932,Country,Europe,18.82,23.53843492063492
5933,Country,Africa,18.84,23.53843492063492
5934,Country,Americas,18.9,23.53843492063492
5935,Country,Europe,18.91,23.53843492063492
5936,Country,Europe,18.93,23.53843492063492
5937,Country,Americas,18.95,23.53843492063492
5938,Country,Europe,18.95,23.53843492063492
5939,Country,Europe,18.98,23.53843492063492
5940,Country,Africa,19.01,23.53843492063492
5941,Country,Europe,19.06,23.53843492063492
5942,Country,Americas,19.14,23.53843492063492
5943,Country,Europe,19.16,23.53843492063492
5944,Country,Europe,19.19,23.53843492063492
5945,Country,Western Pacific,19.2,23.53843492063492
5946,Country,South-East Asia,19.21,23.53843492063492
5947,Country,Western Pacific,19.23,23.53843492063492
5948,Country,Eastern Mediterranean,19.23,23.53843492063492
5949,Country,Americas,19.46,23.53843492063492
5950,Country,Europe,19.47,23.53843492063492
5951,Country,Europe,19.51,23.53843492063492
5952,Country,South-East Asia,19.55,23.53843492063492
5953,Country,Africa,19.6,23.53843492063492
5954,Country,Americas,19.64,23.53843492063492
5955,Country,Europe,19.69,23.53843492063492
5956,Country,Europe,19.71,23.53843492063492
5957,Country,Western Pacific,19.77,23.53843492063492
5958,Country,Europe,19.77,23.53843492063492
5959,Country,Europe,19.79,23.53843492063492
5960,Country,Europe,19.96,23.53843492063492
5961,Country,Europe,19.97,23.53843492063492
5962,Country,Europe,20.0,23.53843492063492
5963,Country,Europe,20.03,23.53843492063492
5964,Country,Americas,20.03,23.53843492063492
5965,Country,Europe,20.1,23.53843492063492
5966,Country,South-East Asia,20.12,23.53843492063492
5967,Country,South-East Asia,20.12,23.53843492063492
5968,Country,Europe,20.12,23.53843492063492
5969,Country,Europe,20.14,23.53843492063492
5970,Country,Americas,20.17,23.53843492063492
5971,Country,Africa,20.2,23.53843492063492
5972,Country,Europe,20.24,23.53843492063492
5973,Country,Africa,20.3,23.53843492063492
5974,Country,Europe,20.41,23.53843492063492
5975,Country,Europe,20.44,23.53843492063492
5976,Country,Americas,20.47,23.53843492063492
5977,Country,Europe,20.47,23.53843492063492
5978,Country,South-East Asia,20.5,23.53843492063492
5979,Country,Americas,20.58,23.53843492063492
